INDEX,CHANNEL,SAMPLE,IBD_ID,IBD_Name,Cell_ID,Cell_Name,NielsenArea,StoreTypeChannel,StoreType,Handler,BAU_XPanel,BAU_ZPanel,BAU_XUniverse,BAU_ZUniverse,BAU_XFactor,BAU_ZFactor,BAU_XZRatio,VUE_XUniverse,VUE_ZUniverse,VUE_XPanel,VUE_ZPanel,VUE_XFactor,VUE_ZFactor,VUE_XZRatio,VUE_XZDistance,XZ Proposed Distance,ADJ_XFactor,ADJ_XUniverse,VAR_XUniverse (BAU vs VUE),VAR_XUniverse (BAU vs ADJ),VAR_XFactor (BAU vs VUE),VAR_XFactor (BAU vs ADJ),VAR_ZUniverse,BAU_N Area-Channel Cell Weight,BAU_NSPC Area-Channel Cell Weight,VUE_N Area-Channel Cell Weight,VUE_NSPC Area-Channel Cell Weight,ADJ_NSPC Area-Channel Cell Weight,N Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs ADJ),NSPC Area-Channel Cell Weight diff (VUE vs ADJ),Average BAU Universe,Average BAU Panel,Average VUE Universe,Average VUE Panel,Average ADJ Universe,DTest,NSPCTest,XFTest,SignTest,CellDiagnostic
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003450,144_BARRANQUILLA_AREA_METRO_TRADICIONALES_GRD,1:atlantico,Tradicionales,4:tradicional,1,13034,5,14787424,1553,1134.5269,310.6,3.652694462330972,17608800,1543,15621,5,1127.2215,308.6,3.6527,1.6239,1.6239,1127.2215,17608800,0.1908,0.1908,-0.0064,-0.0064,-0.0064,0.04811028500619579,0.06345482843069333,0.04793860875508746,0.06368883575232734,0.06368883575232734,0.00017167625110833112,-0.0002340073216340055,-0.0002340073216340055,0.0,9521.844,2606.8,11412.054,3124.2,11412.054,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227886,3 TRAD_RURAL CENTRO,10003620,6467_CENTRO_TRADICIONALES,6:centro,Tradicionales,4:tradicional,1,76739,35,32377742,6531,421.9203,186.6,2.2610948553054664,39041100,6533,92503,35,422.0494,186.6571,2.2611,3.2996,3.2996,422.0494,39041100,0.2058,0.2058,0.0003,0.0003,0.0003,0.6206994867895838,0.6259246855311382,0.6206536196085882,0.6511208277260384,0.6511208277260384,4.586718099552911e-05,-0.025196142194900184,-0.025196142194900184,0.0,4957.547,2192.543,5975.983,2642.943,5975.983,1,1,0,0,Anomalous
CERVEZAS,MONT,20000211,20231329,50 RESTAURANTE + PANADERIAS PACIFICO,10003704,19023_CALI_SUR_RESTAURANTES,8:pacifico,Consumo Local,15:restaurante,1,5041,4,172115,82,34.143,20.5,1.6655121951219511,453476,83,13121,4,34.5594,20.75,1.6655,0.7992,0.7992,34.5594,453476,1.6347,1.6347,0.0122,0.0122,0.0122,0.006660168940870695,0.0018717142505731829,0.006788255500122679,0.005047211342163812,0.005047211342163812,-0.00012808655925198448,-0.0031754970915906294,-0.0031754970915906294,0.0,2098.963,1260.25,5463.566,3280.25,5463.566,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003732,19052_SANTANDERES_TRADICIONALES_NM,3:santanderes,Tradicionales,4:tradicional,0,1,1,3030,3030,3030.0,3030.0,1.0,3036,3036,1,1,3036.0,3036.0,1.0,0.0,0.0,3036.0,3036,0.002,0.002,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227882,24 TRADICIONAL GRANDES CUNDI_METRO+CENTRO_CAP,10003587,4454_BOGOTA_SUR_TRADICIONALES_GRD,4:cundi_boy,Tradicionales,4:tradicional,1,104477,25,22357013,2971,213.9898,118.84,1.8006546617300572,23470200,2964,109937,25,213.4856,118.56,1.8007,2.2232,2.2232,213.4856,23470200,0.0498,0.0498,-0.0024,-0.0024,-0.0024,0.08384838991900206,0.10180577159474725,0.08316965037319715,0.10365713522182422,0.10365713522182422,0.0006787395458049128,-0.0018513636270769684,-0.0018513636270769684,0.0,7525.08,4179.08,7918.421,4397.48,7918.421,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003771,19085_VALLE_DEL_CAUCA_TRADICIONALES_NM,8:pacifico,Tradicionales,4:tradicional,0,1,1,1426,1426,1426.0,1426.0,1.0,1411,1411,1,1,1411.0,1411.0,1.0,0.0,0.0,1411.0,1411,-0.0105,-0.0105,-0.0105,-0.0105,-0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231335,52 MINIMERCADOS PACIFICO,10003653,8340_CALI_SUR_MINIMERCADOS,8:pacifico,Autoservicios,3:minimercado,1,32953,5,574092,75,17.4215,15.0,1.1614333333333335,433817,77,24254,5,17.8861,15.4,1.1614,0.3108,0.3108,17.8861,433817,-0.2443,-0.2443,0.0267,0.0267,0.0267,0.038501026694045176,0.04809736295265121,0.039305768249106685,0.046754595199532345,0.046754595199532345,-0.0008047415550615084,0.0013427677531188675,0.0013427677531188675,0.0,7654.56,6590.6,5633.987,4850.8,5633.987,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003869,24202_MEDELLIN_NOR_TRADICIONALES_PEQ_NM,2:antioquia_choco,Tradicionales,4:tradicional,0,1,1,388,388,388.0,388.0,1.0,387,387,1,1,387.0,387.0,1.0,0.0,0.0,387.0,387,-0.0026,-0.0026,-0.0026,-0.0026,-0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003876,24312_MEDELLIN_SUR_TRADICIONALES_GRD_NM,2:antioquia_choco,Tradicionales,4:tradicional,0,1,1,2,2,2.0,2.0,1.0,2,2,1,1,2.0,2.0,1.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003503,1432_ATLANTICO_NOR_TRADICIONALES_NM,1:atlantico,Tradicionales,4:tradicional,0,1,1,1488,1488,1488.0,1488.0,1.0,1496,1496,1,1,1496.0,1496.0,1.0,0.0,0.0,1496.0,1496,0.0054,0.0054,0.0054,0.0054,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003528,2419_MEDELLIN_AREA_METRO_TRADICIONALES_GRD,2:antioquia_choco,Tradicionales,4:tradicional,1,30330,7,2037276,416,67.1703,59.4286,1.130268927755323,1974213,413,29604,7,66.6859,59.0,1.1303,0.3049,0.3049,66.6859,1974213,-0.031,-0.031,-0.0072,-0.0072,-0.0072,0.016785022595222725,0.01984874538093268,0.016725387761713846,0.017883887014690444,0.017883887014690444,5.9634833508879354e-05,0.0019648583662422343,0.0019648583662422343,0.0,4897.298,4332.857,4780.177,4229.143,4780.177,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227877,31 TRADICIONAL ATLANTICO PEQUENAS MANEJ,10003449,142_BARRANQUILLA_AREA_METRO_TRADICIONALES_PEQ,1:atlantico,Tradicionales,4:tradicional,1,21621,5,3823195,907,176.8279,181.4,0.9747954796030871,4460177,902,25363,5,175.8531,180.4,0.9748,-0.0578,-0.0578,175.8531,4460177,0.1666,0.1666,-0.0055,-0.0055,-0.0055,0.028097893432465923,0.01640584477608031,0.028023736291049182,0.016131904523835134,0.016131904523835134,7.415714141674121e-05,0.00027394025224517643,0.00027394025224517643,0.0,4215.209,4324.2,4944.764,5072.6,4944.764,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227882,24 TRADICIONAL GRANDES CUNDI_METRO+CENTRO_CAP,10003622,6470_IBAGUE_TRADICIONALES_GRD,6:centro,Tradicionales,4:tradicional,1,51358,18,3048458,1210,59.357,67.2222,0.8829969861147061,2997596,1221,50046,18,59.8966,67.8333,0.883,-0.5622,-0.5622,59.8966,2997596,-0.0167,-0.0167,0.0091,0.0091,0.0091,0.11499714883102072,0.05893261843290006,0.11599847995439863,0.04999339641322252,0.04999339641322252,-0.0010013311233779132,0.008939222019677541,0.008939222019677541,0.0,2519.387,2853.222,2455.034,2780.333,2455.034,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003767,19082_VILLAVICENCIO_TRADICIONALES_GRD_NM,7:llanos,Tradicionales,4:tradicional,0,1,1,172,172,172.0,172.0,1.0,172,172,1,1,172.0,172.0,1.0,0.0,0.0,172.0,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227904,20 TRADICIONALES LLANOS,10003633,7472_META_TRADICIONALES,7:llanos,Tradicionales,4:tradicional,1,6706,5,3113091,948,464.2247,189.6,2.448442510548523,3224228,948,6945,5,464.2247,189.6,2.4484,1.3228,1.3228,464.2247,3224228,0.0357,0.0357,0.0,0.0,0.0,0.12273433454168825,0.0802762443234196,0.12229102167182662,0.09881525092058102,0.09881525092058102,0.00044331286986162843,-0.018539006597161428,-0.018539006597161428,0.0,3283.851,1341.2,3401.084,1389.0,3401.084,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227904,20 TRADICIONALES LLANOS,10003635,7475_VILLAVICENCIO_TRADICIONALES_GRD,7:llanos,Tradicionales,4:tradicional,1,117535,20,5348815,709,45.5083,35.45,1.2837320169252466,5851403,709,128578,20,45.5083,35.45,1.2837,0.9884,0.9884,45.5083,5851403,0.094,0.094,0.0,0.0,0.0,0.09179181771103055,0.13792811703248364,0.09146026831785346,0.17933218608685259,0.17933218608685259,0.00033154939317708854,-0.04140406905436894,-0.04140406905436894,0.0,7544.168,5876.75,8253.037,6428.9,8253.037,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003870,24222_MEDELLIN_NOR_TRADICIONALES_GRD_NM,2:antioquia_choco,Tradicionales,4:tradicional,0,1,1,25,25,25.0,25.0,1.0,25,25,1,1,25.0,25.0,1.0,0.0,0.0,25.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003871,24232_MEDELLIN_CEN_ALT_TRADICIONALES_PEQ_NM,2:antioquia_choco,Tradicionales,4:tradicional,0,1,1,140,140,140.0,140.0,1.0,139,139,1,1,139.0,139.0,1.0,0.0,0.0,139.0,139,-0.0071,-0.0071,-0.0071,-0.0071,-0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003495,1402_BARRANQUILLA_ORI_TRADICIONALES_GRD_NM,1:atlantico,Tradicionales,4:tradicional,0,1,1,273,273,273.0,273.0,1.0,272,272,1,1,272.0,272.0,1.0,0.0,0.0,272.0,272,-0.0037,-0.0037,-0.0037,-0.0037,-0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003762,19078_IBAGUE_TRADICIONALES_GRD_NM,6:centro,Tradicionales,4:tradicional,0,1,1,151,151,151.0,151.0,1.0,152,152,1,1,152.0,152.0,1.0,0.0,0.0,152.0,152,0.0066,0.0066,0.0066,0.0066,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231326,43 REST+PANADERIAS NO MANEJANTES,10003909,19172_CALI_SUR_CAFETERIA_NM,8:pacifico,Consumo Local,32:panaderia/cafeteria,0,1,1,105,105,105.0,105.0,1.0,106,106,1,1,106.0,106.0,1.0,0.0,0.0,106.0,106,0.0095,0.0095,0.0095,0.0095,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003738,19057_BUCARAMANGA_TRADICIONALES_PEQ_NM,3:santanderes,Tradicionales,4:tradicional,0,1,1,625,625,625.0,625.0,1.0,614,614,1,1,614.0,614.0,1.0,0.0,0.0,614.0,614,-0.0176,-0.0176,-0.0176,-0.0176,-0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003753,19070_BOYACA_TRADICIONALES_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,807,807,807.0,807.0,1.0,812,812,1,1,812.0,812.0,1.0,0.0,0.0,812.0,812,0.0062,0.0062,0.0062,0.0062,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003768,19083_PUTUMAYO_TRADICIONALES_NM,8:pacifico,Tradicionales,4:tradicional,0,1,1,624,624,624.0,624.0,1.0,621,621,1,1,621.0,621.0,1.0,0.0,0.0,621.0,621,-0.0048,-0.0048,-0.0048,-0.0048,-0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227888,14 EJE_CAFETERO TRAD,10003607,5460_EJE_CAFETERO_TRADICIONALES,5:eje_cafetero,Tradicionales,4:tradicional,1,20813,20,23912997,5913,1148.9452,295.65,3.8861667512261127,28633400,5837,25245,20,1134.1778,291.85,3.8862,3.3214,3.3214,1134.1778,28633400,0.1974,0.1974,-0.0129,-0.0129,-0.0129,0.5163290254977296,0.4966998937536091,0.5131428571428571,0.5133931469023675,0.5133931469023675,0.0031861683548725095,-0.016693253148758358,-0.016693253148758358,0.0,4044.14,1040.65,4905.499,1262.25,4905.499,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003747,19065_BOGOTA_SUR_TRADICIONALES_PEQ_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,1708,1708,1708.0,1708.0,1.0,1726,1726,1,1,1726.0,1726.0,1.0,0.0,0.0,1726.0,1726,0.0105,0.0105,0.0105,0.0105,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003748,19066_BOGOTA_SUR_TRADICIONALES_GRD_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,589,589,589.0,589.0,1.0,588,588,1,1,588.0,588.0,1.0,0.0,0.0,588.0,588,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003530,2422_MEDELLIN_NOR_TRADICIONALES_GRD,2:antioquia_choco,Tradicionales,4:tradicional,1,33377,10,2949277,617,88.3626,61.7,1.4321329011345219,3132876,617,35454,10,88.3626,61.7,1.4321,0.9542,0.9542,88.3626,3132876,0.0623,0.0623,0.0,0.0,0.0,0.024895093608779856,0.028734176533194808,0.024986838375248045,0.02837991666301222,0.02837991666301222,-9.174476646818877e-05,0.0003542598701825883,0.0003542598701825883,0.0,4780.028,3337.7,5077.595,3545.4,5077.595,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003501,1422_BARRANQUILLA_AREA_METRO_TRADICIONALES_PEQ_NM,1:atlantico,Tradicionales,4:tradicional,0,1,1,847,847,847.0,847.0,1.0,842,842,1,1,842.0,842.0,1.0,0.0,0.0,842.0,842,-0.0059,-0.0059,-0.0059,-0.0059,-0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003496,1410_BARRANQUILLA_ORI_TRADICIONALES_GRD,1:atlantico,Tradicionales,4:tradicional,1,58732,15,11440555,1376,194.7925,91.7333,2.1234655245150886,9977203,1372,51368,15,194.2264,91.4667,2.1235,2.0491,2.0491,194.2264,9977203,-0.1279,-0.1279,-0.0029,-0.0029,-0.0029,0.042627013630731105,0.049092962687545226,0.042625904868425143,0.03608630020981711,0.03608630020981711,1.1087623059610752e-06,0.013006662477728116,0.013006662477728116,0.0,8314.357,3915.467,7272.014,3424.533,7272.014,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227904,20 TRADICIONALES LLANOS,10003632,7471_LLANOS_TRADICIONALES,7:llanos,Tradicionales,4:tradicional,1,79195,30,17928766,3702,226.3876,123.4,1.8345834683954618,11705200,3720,51453,30,227.4884,124.0,1.8346,2.4917,2.4917,227.4884,11705200,-0.3471,-0.3471,0.0049,0.0049,0.0049,0.47928534438114967,0.4623231379466319,0.47987616099071206,0.3587377428257508,0.3587377428257508,-0.0005908166095623946,0.10358539512088105,0.10358539512088105,0.0,4842.995,2639.833,3146.559,1715.1,3146.559,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227880,33 TRADICIONAL CUNDIBOY METRO PEQUENAS,10003586,4452_BOGOTA_SUR_TRADICIONALES_PEQ,4:cundi_boy,Tradicionales,4:tradicional,1,89113,29,27712800,4917,310.9849,169.5517,1.8341597282716715,31878400,4968,101455,29,314.2105,171.3103,1.8342,2.4491,2.4491,314.2105,31878400,0.1503,0.1503,0.0104,0.0104,0.0104,0.13876894420455507,0.12619409341717125,0.13940176216398226,0.14079230766910386,0.14079230766910386,-0.0006328179594271843,-0.014598214251932612,-0.014598214251932612,0.0,5636.12,3072.862,6416.747,3498.448,6416.747,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003682,14402_ATLANTICO_SUR_TRADICIONALES_NM,1:atlantico,Tradicionales,4:tradicional,0,1,1,9025,9025,9025.0,9025.0,1.0,9014,9014,1,1,9014.0,9014.0,1.0,0.0,0.0,9014.0,9014,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227888,14 EJE_CAFETERO TRAD,10003610,5464_PEREIRA_TRADICIONALES_PEQ,5:eje_cafetero,Tradicionales,4:tradicional,1,27010,13,8057463,1202,298.3141,92.4615,3.226360160715541,9549929,1200,32066,13,297.8179,92.3077,3.2264,2.488,2.488,297.8179,9549929,0.1852,0.1852,-0.0017,-0.0017,-0.0017,0.10495983234369542,0.16736258596208733,0.1054945054945055,0.17122898789540114,0.17122898789540114,-0.0005346731508100722,-0.0038664019333138067,-0.0038664019333138067,0.0,6703.38,2077.692,7958.274,2466.615,7958.274,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003499,1414_CARTAGENA_TRADICIONALES_GRD,1:atlantico,Tradicionales,4:tradicional,1,165866,34,16974619,1501,102.3394,44.1471,2.3181454727490594,25627000,1549,242652,34,105.6119,45.5588,2.3181,3.3156,3.3156,105.6119,25627000,0.5097,0.5097,0.032,0.032,0.032,0.046499380421313505,0.07284037681758412,0.048125019417777366,0.09268966617968814,0.09268966617968814,-0.0016256389964638615,-0.01984928936210402,-0.01984928936210402,0.0,11308.873,4878.412,16544.222,7136.824,16544.222,1,1,0,0,Anomalous
CERVEZAS,MONT,20000211,20227892,2 TRADICIONAL ATLANTICO RURAL,10003448,141_ATLANTICO_NOR_TRADICIONALES,1:atlantico,Tradicionales,4:tradicional,1,12057,4,9296161,1407,771.0177,351.75,2.191947974413646,15383100,1410,19909,4,772.6617,352.5,2.1919,1.0876,1.0876,772.6617,15383100,0.6548,0.6548,0.0021,0.0021,0.0021,0.04358736059479554,0.03989107915747209,0.043806505732127875,0.05563875614815471,0.05563875614815471,-0.00021914513733233693,-0.01574767699068262,-0.01574767699068262,0.0,6607.08,3014.25,10910.0,4977.25,10910.0,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003733,19053_CUCUTA_TRADICIONALES_PEQ_NM,3:santanderes,Tradicionales,4:tradicional,0,1,1,1083,1083,1083.0,1083.0,1.0,1072,1072,1,1,1072.0,1072.0,1.0,0.0,0.0,1072.0,1072,-0.0102,-0.0102,-0.0102,-0.0102,-0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003760,19076_CENTRO_TRADICIONALES_NM,6:centro,Tradicionales,4:tradicional,0,1,1,2140,2140,2140.0,2140.0,1.0,2140,2140,1,1,2140.0,2140.0,1.0,0.0,0.0,2140.0,2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003761,19077_IBAGUE_TRADICIONALES_PEQ_NM,6:centro,Tradicionales,4:tradicional,0,1,1,387,387,387.0,387.0,1.0,377,377,1,1,377.0,377.0,1.0,0.0,0.0,377.0,377,-0.0258,-0.0258,-0.0258,-0.0258,-0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231329,50 RESTAURANTE + PANADERIAS PACIFICO,10005728,19144_CALI_SUR_CAFETERIA,8:pacifico,Consumo Local,32:panaderia/cafeteria,1,10523,5,177246,75,16.8437,15.0,1.1229133333333332,222630,76,13043,5,17.0683,15.2,1.1229,0.2448,0.2448,17.0683,222630,0.2561,0.2561,0.0133,0.0133,0.0133,0.0060916179337231965,0.001927512791198294,0.006215752024208718,0.0024778834185401866,0.0024778834185401866,-0.00012413409048552156,-0.0005503706273418925,-0.0005503706273418925,0.0,2363.28,2104.6,2929.342,2608.6,2929.342,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003770,19084_PACIFICO_TRADICIONALES_NM,8:pacifico,Tradicionales,4:tradicional,0,1,1,2746,2746,2746.0,2746.0,1.0,2740,2740,1,1,2740.0,2740.0,1.0,0.0,0.0,2740.0,2740,-0.0022,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227894,9 TRADICIONAL ANTIOQUIA_CHOCO RURAL,10003537,2432_CHOCO_TRADICIONALES,2:antioquia_choco,Tradicionales,4:tradicional,1,66539,31,16910590,2222,254.1455,71.6774,3.5456852508601036,18770000,2213,74155,31,253.1162,71.3871,3.5457,3.9975,3.9975,253.1162,18770000,0.11,0.11,-0.0041,-0.0041,-0.0041,0.08965461588121369,0.16475627021147177,0.08962054023407444,0.17003259489515044,0.17003259489515044,3.407564713925337e-05,-0.005276324683678668,-0.005276324683678668,0.0,7610.527,2146.419,8481.699,2392.097,8481.699,1,0,0,1,Anomalous
CERVEZAS,MONT,20000211,20227884,26 TRADICIONAL METRO ANTIOQUIA_CHOCO PEQ+SANT GRA,10003561,3442_BUCARAMANGA_TRADICIONALES_GRD,3:santanderes,Tradicionales,4:tradicional,1,40952,10,4077948,755,99.5787,75.5,1.318923178807947,6422227,766,63567,10,101.0295,76.6,1.3189,0.7647,0.7647,101.0295,6422227,0.5749,0.5749,0.0146,0.0146,0.0146,0.0522780778285556,0.047405959988627074,0.0528676927324177,0.05625541768832585,0.05625541768832585,-0.0005896149038620985,-0.008849457699698776,-0.008849457699698776,0.0,5401.256,4095.2,8384.108,6356.7,8384.108,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003680,14142_CARTAGENA_TRADICIONALES_GRD_NM,1:atlantico,Tradicionales,4:tradicional,0,1,1,170,170,170.0,170.0,1.0,175,175,1,1,175.0,175.0,1.0,0.0,0.0,175.0,175,0.0294,0.0294,0.0294,0.0294,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227878,32 TRADICIONAL PEQ CENTRO_CAP+PACIFICO,10003663,8488_CALI_SUR_TRADICIONALES_PEQ,8:pacifico,Tradicionales,4:tradicional,1,14608,5,1297633,341,88.8303,68.2,1.3024970674486802,2102579,339,23809,5,88.3093,67.8,1.3025,0.5193,0.5193,88.3093,2102579,0.6203,0.6203,-0.0059,-0.0059,-0.0059,0.009583227945929236,0.009870458471364552,0.009575730184735325,0.012341994362236186,0.012341994362236186,7.497761193910393e-06,-0.002471535890871634,-0.002471535890871634,0.0,3805.375,2921.6,6202.298,4761.8,6202.298,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003764,19079_LLANOS_TRADICIONALES_NM,7:llanos,Tradicionales,4:tradicional,0,1,1,1285,1285,1285.0,1285.0,1.0,1267,1267,1,1,1267.0,1267.0,1.0,0.0,0.0,1267.0,1267,-0.014,-0.014,-0.014,-0.014,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003868,24192_MEDELLIN_AREA_METRO_TRADICIONALES_GRD_NM,2:antioquia_choco,Tradicionales,4:tradicional,0,1,1,33,33,33.0,33.0,1.0,33,33,1,1,33.0,33.0,1.0,0.0,0.0,33.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227892,2 TRADICIONAL ATLANTICO RURAL,10003497,1411_ATLANTICO_SUR_TRADICIONALES,1:atlantico,Tradicionales,4:tradicional,1,76370,26,33343852,6358,436.6093,244.5385,1.7854419651711286,34598300,6307,79883,26,433.107,242.5769,1.7854,2.2431,2.2431,433.107,34598300,0.0376,0.0376,-0.008,-0.008,-0.008,0.1969640644361834,0.14308296075627713,0.1959486749308727,0.12513774056209093,0.12513774056209093,0.0010153895053106876,0.017945220194186207,0.017945220194186207,0.0,5244.393,2937.308,5485.698,3072.423,5485.698,0,0,0,1,Normal
